486-1252:9.201155363375232
486-1253:9.863848490746904
486-1254:12.748879503318777
486-1255:12.223602135103352
486-1256:10.78052921988498
486-1257:6.22432117903135
486-1258:3.2127487500204626
486-1259:3.2124805702867345
486-1260:3.458063416669818
486-1261:3.5768525208796373
486-1262:3.3628468230305044
486-1263:40.18374667517287
486-1264:35.62990355266856
486-1265:27.874529949511597
486-1266:10.457420002196953
486-1267:3.4916337117328298
486-1268:2.854979792643121
487-1252:9.3203013187592
487-1253:12.09759211237558
487-1254:12.138072665792397
487-1255:9.467240017432928
487-1256:10.540370876711597
487-1257:14.824909403418921
487-1258:6.454955081390963
487-1259:3.8724431214014303
487-1260:3.425543190761133
487-1261:3.1917047286359783
487-1262:5.5609917346445545
487-1263:43.6771206674308
487-1264:39.6222410024195
487-1265:36.98667408091578
487-1266:17.47654397555019
487-1267:3.532280233064865
487-1268:13.806677562859212
488-1252:45.90472791672424
488-1253:58.40593699398521
488-1254:23.923871253299442
488-1255:13.111690491208211
488-1256:11.226603996537973
488-1257:8.703650608354662
488-1258:9.367604999724813
488-1259:5.268065872006029
488-1260:4.875648027745766
488-1261:4.096592353013915
488-1262:3.818975900240805
488-1263:25.0009323608397
488-1264:35.379048047110196
488-1265:37.55800574407611
488-1266:29.9023803580114
488-1267:9.687997356845752
488-1268:15.181661829820131
489-1252:115.45673949355665
489-1253:98.68029026248024
489-1254:43.52478163157783
489-1255:39.74140428760327
489-1256:16.15619763778887
489-1257:7.942800218491467
489-1258:11.532582248991288
489-1259:7.435669482849589
489-1260:5.313498302157972
489-1261:4.761143905543058
489-1262:4.795408984108119
489-1263:3.5059318227687286
489-1264:8.020319223393042
489-1265:16.687755508720652
489-1266:26.378373145092066
489-1267:10.89550656262451
489-1268:14.073957029416928
490-1252:40.715580487928484
490-1253:22.344874091784813
490-1254:84.1915602292907
490-1255:26.23833846355177
490-1256:79.49564199176294
490-1257:27.936198775986725
490-1258:11.082760348105127
490-1259:5.2433626972360186
490-1260:5.552844665451953
490-1261:5.008845336195993
490-1262:3.8985353868071138
490-1263:2.966293970263215
490-1264:3.6642126976750955
490-1265:2.370521222613164
490-1266:6.962083186742251
490-1267:6.034311763097319
490-1268:14.210752761487536
491-1252:9.575281420431597
491-1253:13.603971230762868
491-1254:24.096682503050015
491-1255:50.82741240072015
491-1256:30.17584779516727
491-1257:37.728868446473925
491-1258:167.91349737963878
491-1259:124.21139182927355
491-1260:29.707065198395647
491-1261:3.3358220868094173
491-1262:7.980090805219231
491-1263:3.3842291591521705
491-1264:2.654625122882788
491-1265:2.678267848423628
491-1266:2.2594785466419074
491-1267:1.6811606628936007
491-1268:24.179721696897854
492-1252:15.048213322054036
492-1253:10.394751835441866
492-1254:55.43471112148663
492-1255:52.49524385660118
492-1256:49.49234043677624
492-1257:31.02181650784927
492-1258:103.91227509390936
492-1259:18.748536728280854
492-1260:30.35398801656618
492-1261:22.465733873288762
492-1262:3.8065494689492203
492-1263:1.6627526062897853
492-1264:2.5350156423258574
492-1265:2.1546207670053996
492-1266:1.7898624591362418
492-1267:3.53314133385546
492-1268:20.574655116713615
493-1252:2.0647252855408826
493-1253:17.676464919983648
493-1254:46.718279380848735
493-1255:20.40607656566175
493-1256:19.03145578282564
493-1257:13.918524220562906
493-1258:38.108575476006486
493-1259:11.886884430985571
493-1260:69.4047117841122
493-1261:15.348899273874778
493-1262:2.2193898154610707
493-1263:1.7138229655832238
493-1264:2.2186603017785096
493-1265:1.9901427189180523
493-1266:1.4537235796856134
493-1267:7.913405284554926
493-1268:10.394241040144381
494-1252:5.4550728986269075
494-1253:5.536463594944997
494-1254:36.578761900113456
494-1255:53.70112230129662
494-1256:41.183903368852754
494-1257:55.91799738113161
494-1258:24.774501142068708
494-1259:10.930013120690845
494-1260:5.67204031347665
494-1261:2.359422948323918
494-1262:1.752367535985729
494-1263:1.6928680924974777
494-1264:1.6321339281354341
494-1265:1.9313555201368124
494-1266:1.1204597067456479
494-1267:13.243817028536638
494-1268:20.728360950079743
495-1252:1.859054834166153
