487-1268:25.324627245363033
488-1268:28.14464175492841
489-1267:19.31206938179949
489-1268:28.953711015243158
490-1267:8.962484138534858
490-1268:24.622867611432966
491-1266:4.3077691428493905
491-1267:1.7054414522266452
491-1268:37.74940175291514
492-1266:3.1345803732671196
492-1267:4.685029677269491
492-1268:22.862676153569183
493-1266:1.6655589735853213
493-1267:9.62756877409378
493-1268:11.884411713832172
494-1252:4.750170926096331
494-1266:1.001456270388868
494-1267:13.476854877618791
494-1268:21.689788319329352
495-1252:1.82157213568552
495-1253:2.054401417158994
495-1265:22.961784199482725
495-1266:24.58937366921558
495-1267:28.84566342949919
495-1268:12.759682526329847
496-1252:22.534721329474955
496-1253:21.00992489569012
496-1254:12.039262057551616
496-1255:60.04057913124914
496-1264:1.290676512074868
496-1265:1.929019330308606
496-1266:1.340109030251931
496-1267:1.1477069560236723
496-1268:2.614352567779553
497-1252:3.992283967935871
497-1253:1.2172445051118834
497-1254:21.59437015289566
497-1259:34.37030173956133
497-1262:2.1311719849799
497-1263:1.0088333543867756
497-1264:1.9374527359724925
497-1265:1.6884212641535044
497-1266:1.3460676532099094
497-1267:1.120937204558011
497-1268:8.471760356260058
498-1252:10.629894861303294
498-1253:12.178897447408334
498-1254:13.442045629724905
498-1257:8.338138557075055
498-1258:8.220215100141754
498-1259:8.835131740713122
498-1260:10.36349218686567
498-1261:4.804729371936211
498-1262:0.9410782067700164
498-1263:0.9963940452376193
498-1264:1.6641255293485364
498-1265:1.1427445919875268
498-1266:1.1225285942665921
498-1267:9.079580512564883
