486-1252:3.9286956925791126
486-1253:4.5754401113616385
486-1254:4.776721773607506
486-1255:5.308962897779547
486-1256:4.598042657569672
486-1257:3.5671452646003248
486-1258:2.629826799096546
486-1259:2.3561001978469327
486-1260:2.292738055479675
486-1261:2.351598956274733
486-1262:2.385529522338289
486-1263:26.084283574298404
486-1264:23.52665264487133
486-1265:18.858354117886957
486-1266:7.6270686351559895
486-1267:1.6236236286216812
486-1268:1.5379390973265947
487-1252:3.880544581641387
487-1253:4.679026711746784
487-1254:4.480905326309052
487-1255:4.777066630497033
487-1256:4.572807583150771
487-1257:4.65149141009479
487-1258:3.525657211955229
487-1259:2.753402674781495
487-1260:2.5033530683597944
487-1261:2.373310157184757
487-1262:4.104982301242089
487-1263:28.990641990683095
487-1264:25.01698244283031
487-1265:22.234452724594725
487-1266:12.047411792873032
487-1267:1.4369470412560028
487-1268:6.948538857023909
488-1252:22.175142129182536
488-1253:25.187283915817016
488-1254:8.826025010039219
488-1255:4.478877948074628
488-1256:4.452688212538767
488-1257:4.540182892541791
488-1258:5.887732420580858
488-1259:3.7211774104821362
488-1260:3.3871119933627534
488-1261:2.813816691649934
488-1262:2.804010083910503
488-1263:18.24732329925155
488-1264:22.22973349969036
488-1265:21.282975902242804
488-1266:15.2588187518111
488-1267:5.580117643213356
488-1268:8.076468847073487
489-1252:38.63021824330574
489-1253:38.48110352304834
489-1254:22.855823787941322
489-1255:19.13591125755662
489-1256:7.304427113336199
489-1257:4.547325440682433
489-1258:6.056940193195519
489-1259:4.145589665913572
489-1260:3.6455197199416554
489-1261:3.520120035228647
489-1262:3.3898821663881487
489-1263:2.5591821324281527
489-1264:5.276485408634639
489-1265:11.201364028704495
489-1266:16.062087884536115
489-1267:6.736575813654284
489-1268:7.517348536926149
490-1252:21.954385622421515
490-1253:8.972504163937309
490-1254:41.990102707537496
490-1255:13.250521173397493
490-1256:35.76598428141012
490-1257:13.741725033676099
490-1258:5.221290123710508
490-1259:3.496887734790444
490-1260:3.63071924168604
490-1261:3.440996810181434
490-1262:2.865667842536711
490-1263:2.1127598576959192
490-1264:2.020771159395059
490-1265:1.5908852419302304
490-1266:2.6281305479565353
490-1267:3.805786433297958
490-1268:8.123543500184931
491-1252:5.411243370210141
491-1253:5.0026236896064855
491-1254:10.783357253577073
491-1255:27.512335370597015
491-1256:17.698365908498904
491-1257:18.430466307361556
491-1258:77.15837664064374
491-1259:86.72537758231212
491-1260:22.632259402645868
491-1261:2.224307901016243
491-1262:4.208638525303428
491-1263:1.8462019019023475
491-1264:1.731453196178412
491-1265:1.8042683815668252
491-1266:1.3361828267484235
491-1267:0.8388461701157198
491-1268:12.16810127446029
492-1252:6.638287308970513
492-1253:5.948111629181403
492-1254:20.356489493107844
492-1255:25.16012808446722
492-1256:28.274171454263968
492-1257:19.183445729663337
492-1258:58.02656649343122
