490-1264:9.062065819664916
490-1265:7.351825385226845
490-1266:9.895905085354036
490-1267:8.987327877684976
490-1268:22.905889574701668
491-1252:20.518451512872552
491-1253:20.76286149654445
491-1254:50.72974743200286
491-1255:118.65138783776523
491-1256:84.96018699641766
491-1257:96.17835603233223
491-1258:405.62874338653774
491-1259:369.26594082594914
491-1260:92.07791044836239
491-1261:9.91574062349015
491-1262:14.525830683956242
491-1263:7.368270303836298
491-1264:7.228747348132359
491-1265:6.666374818235191
491-1266:4.345652791181931
491-1267:2.1526688249425026
491-1268:34.68323838816858
492-1252:29.640568782630712
492-1253:31.39114160183557
492-1254:87.50377843275285
492-1255:119.10592879287456
492-1256:123.56878156235408
492-1257:84.62306865132953
492-1258:268.31578490045825
492-1259:55.060693609496994
492-1260:97.47604546579774
492-1261:54.97216068926389
492-1262:8.939427971140192
492-1263:4.0347745638450965
492-1264:4.054818099950726
492-1265:3.734160820657818
492-1266:3.8592582095957355
492-1267:5.725872855564608
492-1268:24.719470315305777
493-1252:4.841466438907113
493-1253:32.217793658818515
493-1254:134.40527644226728
493-1255:52.51676130712517
493-1256:48.17124971638981
493-1257:30.091954442676073
493-1258:93.76599654226624
493-1259:28.21665856398434
493-1260:161.87898811869394
493-1261:43.071755439545306
493-1262:3.9634542872969916
