486-1252:[0.0, 0.9000020027160645, 2.0, 3.5999984741210938, 17.199996948242188]
486-1253:[0.0, 1.1000022888183594, 2.399998664855957, 4.100006103515625, 18.600006103515625]
486-1254:[0.0, 1.2999954223632812, 2.600006103515625, 4.8000030517578125, 18.900001525878906]
486-1255:[0.0, 1.2000045776367188, 2.700000762939453, 4.774997711181641, 20.300003051757812]
486-1256:[0.0, 1.3000030517578125, 2.8000030517578125, 5.099998474121094, 20.200000762939453]
486-1257:[0.0, 1.1000022888183594, 2.3000030517578125, 3.8000030517578125, 15.599998474121094]
486-1258:[0.0, 0.6999974250793457, 1.5999984741210938, 2.8000030517578125, 12.0]
486-1259:[0.0, 0.7999992370605469, 1.6000022888183594, 2.8999996185302734, 11.099998474121094]
486-1260:[0.0, 0.7000007629394531, 1.5999984741210938, 2.700000762939453, 10.299999237060547]
486-1261:[0.0, 0.7000007629394531, 1.6000003814697266, 2.799999237060547, 9.400001525878906]
486-1262:[0.0, 0.7000007629394531, 1.5, 2.8000011444091797, 10.5]
486-1263:[0.0, 8.0999755859375, 17.40001678466797, 33.29998779296875, 125.0999755859375]
486-1264:[0.0, 7.20001220703125, 16.0999755859375, 29.4000244140625, 129.29998779296875]
486-1265:[0.0, 6.4000244140625, 14.5, 25.274993896484375, 91.50001525878906]
486-1266:[0.0, 2.6999969482421875, 5.6999969482421875, 9.799995422363281, 28.900001525878906]
486-1267:[0.0, 0.40000152587890625, 0.8999996185302734, 1.5, 6.5]
486-1268:[0.0, 0.40000152587890625, 1.0, 1.6999988555908203, 5.899999618530273]
487-1252:[0.0, 1.0, 2.1000003814697266, 3.700000762939453, 16.400001525878906]
487-1253:[0.0, 1.2999992370605469, 2.8999977111816406, 5.2999982833862305, 26.0]
487-1254:[0.0, 1.2000045776367188, 2.6999969482421875, 4.699998378753662, 22.099998474121094]
487-1255:[0.0, 1.2000045776367188, 2.5999984741210938, 4.900001525878906, 23.900001525878906]
487-1256:[0.0, 1.2999992370605469, 2.5, 4.400001525878906, 20.400001525878906]
487-1257:[0.0, 1.3000030517578125, 2.700000762939453, 4.874996185302734, 24.800003051757812]
487-1258:[0.0, 0.8000030517578125, 1.8999977111816406, 3.4000015258789062, 16.199996948242188]
487-1259:[0.0, 0.7999992370605469, 1.6999988555908203, 2.9000015258789062, 11.599998474121094]
487-1260:[0.0, 0.7999997138977051, 1.6000003814697266, 2.9000015258789062, 10.199996948242188]
487-1261:[0.0, 0.7999992370605469, 1.6000022888183594, 2.9000015258789062, 10.700000762939453]
487-1262:[0.0, 1.2000007629394531, 2.700000762939453, 4.999999046325684, 23.399993896484375]
487-1263:[0.0, 10.524993896484375, 22.800018310546875, 38.89999008178711, 164.5999755859375]
487-1264:[0.0, 7.79998779296875, 16.899993896484375, 29.675010681152344, 114.0999755859375]
487-1265:[0.0, 8.725006103515625, 17.900009155273438, 31.900005340576172, 90.60000610351562]
487-1266:[0.0, 3.0999908447265625, 6.79998779296875, 12.0, 38.09999084472656]
487-1267:[0.0, 0.40000152587890625, 1.0, 1.6000003814697266, 6.200000762939453]
487-1268:[0.0, 2.0, 4.100006103515625, 7.6999969482421875, 30.400001525878906]
488-1252:[0.0, 6.0, 13.5, 23.5, 110.20001220703125]
488-1253:[0.0, 6.999988555908203, 15.29998779296875, 26.300010681152344, 124.89999389648438]
488-1254:[0.0, 2.8000030517578125, 6.049999237060547, 10.5, 47.399993896484375]
488-1255:[0.0, 1.2999992370605469, 2.6999969482421875, 4.900001525878906, 20.79999542236328]
488-1256:[0.0, 1.2000007629394531, 2.6999969482421875, 4.900001525878906, 20.5]
488-1257:[0.0, 1.2000007629394531, 2.5, 4.6999969482421875, 19.900001525878906]
488-1258:[0.0, 1.2000007629394531, 2.5999984741210938, 5.0, 29.5]
488-1259:[0.0, 0.8999977111816406, 1.9000015258789062, 3.4749975204467773, 17.199996948242188]
488-1260:[0.0, 0.7999992370605469, 1.7999992370605469, 3.2000036239624023, 14.5]
488-1261:[0.0, 0.7999992370605469, 1.7999992370605469, 3.1000051498413086, 13.0]
488-1262:[0.0, 0.8999977111816406, 1.8000011444091797, 3.299999237060547, 14.10000228881836]
488-1263:[0.0, 6.100006103515625, 13.649993896484375, 24.724998474121094, 97.0999755859375]
488-1264:[0.0, 7.800025939941406, 16.649993896484375, 28.899993896484375, 116.29998779296875]
488-1265:[0.0, 6.400012969970703, 14.399993896484375, 25.5999755859375, 99.4000244140625]
488-1266:[0.0, 4.399993896484375, 9.20001220703125, 15.70001220703125, 61.5]
488-1267:[0.0, 1.3000001907348633, 2.6999969482421875, 4.799995422363281, 23.699996948242188]
488-1268:[0.0, 2.3000125885009766, 5.20001220703125, 9.5, 39.600006103515625]
489-1252:[0.0, 9.500007629394531, 21.100021362304688, 37.774993896484375, 165.89999389648438]
489-1253:[0.0, 11.200016021728516, 24.499977111816406, 44.399993896484375, 181.39999389648438]
489-1254:[0.0, 8.300018310546875, 16.70001220703125, 32.674991607666016, 124.4000244140625]
489-1255:[0.0, 6.0, 12.299995422363281, 21.700002670288086, 83.5]
489-1256:[0.0, 2.0999984741210938, 4.349998474121094, 7.6999969482421875, 33.599998474121094]
489-1257:[0.0, 1.1999969482421875, 2.5, 4.5, 19.800003051757812]
489-1258:[0.0, 1.5, 3.4000015258789062, 6.300005912780762, 32.0]
489-1259:[0.0, 1.0, 2.1999969482421875, 3.9000015258789062, 17.5]
489-1260:[0.0, 1.0, 2.0, 3.6000022888183594, 15.100006103515625]
